employee_id,project_id,work_date,start_time,end_time,break_duration,hours_worked,overtime,absent,shift_type,remarks
3413,179,2024-02-27,07:41:00,19:30:00,,8.52,0.0,True,morning,Then keep important among risk.
3418,453,2024-06-21,10:52:00,19:17:00,,0.0,2.67,True,,After build majority moment remember bar hard half push the.
1744,290,2024-01-05,,,,0.0,0.0,True,morning,Finish hot tell step prepare.
2021,137,2024-09-04,09:39:00,18:04:00,45.0,8.68,0.75,True,,Method stay television election three.
2880,111,2024-04-21,10:26:00,,,11.47,1.57,False,,Task high moment religious agreement decide nearly note tend.
1309,154,2024-03-09,,15:51:00,35.0,10.67,2.82,True,morning,Wait quite her kid policy party tax author.
1108,321,2024-05-12,,,53.0,8.65,1.02,False,morning,Continue down real great beautiful southern action.
1152,242,2024-08-23,,,,0.0,0.0,False,morning,Traditional court treat baby down house something.
3702,289,2024-05-03,,,,8.07,0.0,False,morning,Culture protect near half senior assume choose network child drive.
3658,219,2024-01-27,,,51.0,0.0,2.35,True,,Suddenly off own oil baby last bank great.
1251,495,2024-04-09,,,,9.98,0.0,True,,Raise though father stop green.
1562,443,2024-05-21,,19:22:00,58.0,0.0,0.0,True,morning,Money type itself board mean think impact.
2140,284,2024-08-13,07:05:00,22:18:00,,0.0,2.65,False,morning,Service special well career adult difficult after too.
2751,279,2024-06-08,10:40:00,,,0.0,1.22,False,,Himself lot stock each task animal.
1672,211,2024-03-01,,,,8.3,0.82,False,morning,Improve big particularly easy everything huge do hour Mr.
3737,63,2024-09-16,,,47.0,0.0,1.95,True,morning,Serious believe until movement training arm.
1930,428,2024-06-13,06:38:00,,46.0,9.8,0.0,True,,Term arrive point evening right.
2626,390,2024-03-19,06:39:00,16:52:00,,11.1,0.0,True,day,Practice serious force floor last growth lose well listen cost.
1837,201,2024-03-06,,,47.0,0.0,3.22,False,morning,Hear mean look likely despite democratic.
2662,355,2024-03-04,,,43.0,0.0,3.63,False,,Course speak guy respond wide question stop.
3419,225,2024-09-23,,16:02:00,,0.0,0.0,False,,Enough exist discover edge media interview wall fish.
2099,197,2024-05-26,09:17:00,,,0.0,2.17,False,morning,Third fear score treatment material worry economy direction for mother.
1251,462,2024-09-07,,22:46:00,,10.78,0.0,False,,Much major reason most control set various yeah animal let.
2960,117,2024-03-11,09:30:00,17:38:00,,10.72,1.42,False,morning,Dark me step seven walk fast whole yet.
3832,385,2024-06-29,07:50:00,19:19:00,56.0,10.42,0.0,True,morning,During quickly sing mean then sort there thing exactly else.
2217,167,2024-08-03,08:55:00,22:19:00,40.0,11.87,2.57,True,,Science happy use mother involve.
1351,242,2024-01-05,08:27:00,15:33:00,,0.0,0.0,True,morning,Officer side energy green decade ok number through.
1380,42,2024-02-04,07:00:00,,,8.42,0.0,False,morning,Economic yard to beat late finish.
2810,12,2024-07-28,,17:32:00,35.0,8.53,0.0,False,morning,Wrong president participant produce region executive here toward nice sometimes.
2603,170,2024-06-20,07:05:00,16:54:00,35.0,0.0,0.0,False,day,Side recognize opportunity teacher today various however single.
2903,243,2024-01-26,,17:51:00,60.0,0.0,0.0,False,,Check reduce election today maintain.
1985,396,2024-10-21,,16:52:00,41.0,8.37,3.08,False,,Change this create agent of again security voice.
1649,492,2024-04-29,07:54:00,,,0.0,0.0,True,day,Good resource positive religious fear stand dream finish realize course.
2027,285,2024-11-04,,,,0.0,3.17,True,,Full design she art art those ahead vote.
3540,5,2024-03-23,08:00:00,,,9.67,0.0,True,,According floor fear such property participant eight project.
1406,267,2024-09-08,,,56.0,11.3,0.0,True,morning,Rule sense attention figure page view discussion.
3582,441,2024-09-02,07:48:00,,,10.75,3.25,True,,Moment see talk hotel candidate drop prepare get.
3094,257,2024-08-14,08:22:00,17:27:00,,0.0,0.0,True,morning,Sea water dinner argue parent sometimes machine above with administration list.
1230,107,2024-07-01,07:58:00,,60.0,9.92,0.0,True,,Worker part challenge teacher data.
1493,95,2024-08-06,06:49:00,19:19:00,,11.22,1.23,True,morning,Cause these activity sea project push television husband light view.
3578,188,2024-01-04,,19:46:00,,10.97,0.0,True,,Sound life special plant significant start.
1261,432,2024-05-06,07:45:00,15:40:00,33.0,11.15,0.7,True,day,Exactly eat visit physical interesting.
1797,204,2024-01-20,07:20:00,,44.0,11.7,3.77,True,,Offer field professor it increase and guess.
1199,106,2024-09-02,,18:27:00,,0.0,1.92,False,,Throw tree top center will boy camera.
2770,52,2024-11-03,09:39:00,,34.0,0.0,0.0,False,day,Large from as morning floor month.
2899,33,2024-09-04,09:31:00,19:32:00,,0.0,2.55,True,,Class respond owner ago beyond suddenly challenge not recently.
1975,319,2024-05-20,07:54:00,17:17:00,,0.0,1.83,False,day,Take PM study inside public other.
2274,448,2024-10-01,,,,10.23,0.0,True,,School agent strong to traditional.
3805,49,2024-02-24,,17:13:00,33.0,0.0,3.9,False,morning,Tough condition continue bank final like born each parent.
3982,170,2024-07-10,,,31.0,9.33,0.0,True,,Military bad between kid bad color less student scene hour.
2734,326,2024-01-22,07:39:00,,36.0,9.05,0.0,False,,Lay rise then husband defense.
1538,234,2024-09-18,,19:48:00,,8.63,1.57,True,,Paper writer hour white enough.
2413,214,2024-10-25,,19:55:00,,11.7,1.47,True,,Answer consumer throw somebody fish this leader but consider see.
2243,210,2024-01-26,07:40:00,,,0.0,0.28,False,morning,Traditional kind behavior inside customer senior.
1167,217,2024-01-03,,,55.0,0.0,1.57,False,,Owner just describe wrong.
3209,400,2024-01-15,,20:49:00,,0.0,0.0,True,,Scene reduce information western front customer law seat or within.
1549,290,2024-04-24,08:11:00,,,0.0,1.55,True,,With box cover wish per available answer necessary none.
2623,214,2024-08-02,,,31.0,0.0,0.82,False,,Close figure individual dark their nature grow little.
3891,171,2024-09-05,10:44:00,18:26:00,38.0,0.0,2.73,True,day,Cell anything ask cut sport teach.
2903,174,2024-10-10,,,,10.95,1.95,True,,Industry none find contain control human character.
1506,168,2024-01-04,10:30:00,,59.0,8.3,0.0,False,,Blood after right hair fall cold sister.
2041,132,2024-03-27,,21:25:00,,0.0,1.18,False,,Former every better quite determine near pay look guy thought.
1486,397,2024-10-05,08:55:00,15:10:00,53.0,11.48,3.57,True,,And read against Congress sport soon bar career.
3890,202,2024-05-25,,19:26:00,,8.7,2.27,True,,Meet window design somebody statement evidence lead general property story what.
1451,66,2024-04-26,09:11:00,20:04:00,,9.5,1.2,True,,Table total adult explain good.
2557,114,2024-06-06,,18:05:00,,0.0,0.0,True,,Idea bring arrive space eight very media hard sign pay.
2279,78,2024-06-26,,,56.0,0.0,0.0,False,,Outside also force Congress west summer option media.
1606,352,2024-01-21,08:29:00,20:13:00,42.0,0.0,0.0,True,day,Manager popular big feel under structure whether miss direction.
1399,31,2024-01-30,07:25:00,17:20:00,,8.12,1.05,True,day,Training rock crime country worker customer report dream.
2599,268,2024-09-20,07:31:00,19:31:00,,9.37,1.58,True,morning,Big fight stuff court several gas capital allow agreement.
3756,151,2024-04-19,07:51:00,,37.0,11.18,0.0,True,,Believe instead pretty ground reveal space.
2875,43,2024-02-04,10:16:00,22:45:00,,11.6,0.25,True,,List listen then each position beautiful notice news.
3952,152,2024-05-23,,,51.0,0.0,1.28,False,day,Effect particular level goal task including clear station population no.
1839,457,2024-10-30,07:31:00,,,11.35,3.0,True,day,Success number contain feeling sister economy.
3207,269,2024-02-13,06:36:00,,36.0,0.0,0.0,True,,Between area seem child road.
1054,355,2024-02-13,,16:31:00,59.0,8.98,2.73,True,,With nearly information many house control term son possible radio.
3204,454,2024-03-01,08:32:00,,,0.0,0.0,False,day,Improve meeting last kitchen poor production strategy ball.
1111,65,2024-08-11,07:55:00,21:10:00,,8.38,0.0,True,morning,Job heart brother shake hot.
3124,480,2024-02-04,06:33:00,,,0.0,0.9,True,morning,Agent myself current task member born ground.
1552,481,2024-09-13,,,,0.0,3.37,True,,Think small thought their standard quality magazine coach page face experience.
2096,453,2024-05-23,,,49.0,11.93,0.0,False,,Measure million sort beautiful well land hope huge.
3657,290,2024-06-21,,,49.0,0.0,0.0,False,,Social house smile whole you crime.
2994,79,2024-10-11,,,59.0,0.0,3.12,True,morning,Southern role mouth collection crime might door name like by.
1162,374,2024-07-05,,18:55:00,,8.3,0.0,True,,General surface surface tonight challenge military side job every audience.
3971,295,2024-07-08,09:03:00,,52.0,8.08,0.0,True,,Tell medical leg character participant charge.
3860,429,2024-08-07,09:46:00,15:21:00,,0.0,0.0,False,morning,Very both free wide.
3908,202,2024-08-13,,,44.0,0.0,0.0,False,,Low describe could you show without camera.
1796,462,2024-02-08,,19:44:00,,11.77,0.0,False,morning,Term number plant small floor eight day together decision.
3282,308,2024-03-18,06:55:00,,,10.48,0.0,False,,Eat at public language into goal.
2004,171,2024-08-12,09:49:00,,,10.22,2.58,True,morning,Yard down those parent collection family item change reality.
2907,495,2024-07-17,,,,9.78,2.77,False,morning,Though sell consider light keep spring relationship be behavior.
1473,325,2024-01-01,06:37:00,,,0.0,0.0,True,,Including although style fund radio phone physical deal.
2969,173,2024-08-01,10:17:00,,39.0,10.48,2.87,False,,Beautiful along interview large entire wear able voice treat.
3975,373,2024-08-12,,17:29:00,32.0,0.0,3.63,False,,Ball color forward understand father woman.
1032,130,2024-02-10,,,,0.0,0.0,False,,Prevent movement hear hundred friend manager tax as magazine.
3976,104,2024-02-13,07:58:00,18:44:00,60.0,0.0,2.98,False,,Standard today hand glass question a sound check.
3060,469,2024-04-17,,,,8.18,1.77,False,,Until west son rule police community general deal think.
2267,142,2024-04-07,,,37.0,11.67,3.9,True,,President camera story open.
1806,45,2024-05-27,,,,10.7,1.33,True,,Quality same let figure wait.
1888,285,2024-08-14,,,45.0,0.0,0.0,False,morning,Officer arm almost room skin production opportunity receive north seven program.
3584,400,2024-02-06,10:49:00,,,10.47,0.0,False,day,Win seat apply way class throw four our against score.
1225,57,2024-05-13,07:22:00,,,0.0,0.0,True,,Finally participant surface seat.
1601,185,2024-02-27,,18:51:00,35.0,8.1,1.12,True,,Reason media enter according.
1550,384,2024-05-02,06:06:00,21:11:00,34.0,0.0,1.43,False,morning,Political can war everyone government raise run perhaps hotel sea.
2655,41,2024-09-07,,17:27:00,44.0,8.62,2.82,False,morning,Likely very go night institution game.
1965,427,2024-09-13,08:14:00,20:56:00,,0.0,0.0,True,day,Data election student live nature seek.
2405,335,2024-08-15,10:25:00,,,11.55,2.58,True,,Thing former know between.
2166,78,2024-04-20,,20:19:00,47.0,0.0,0.0,False,,Appear analysis those art read paper charge nor.
3137,368,2024-01-14,07:01:00,,59.0,11.82,1.47,True,morning,Will help whose husband business age range.
1705,190,2024-02-29,,,48.0,0.0,1.12,False,morning,Benefit find appear culture occur.
3639,194,2024-06-27,,,36.0,0.0,0.0,True,morning,Employee college success without situation thank economy himself life list.
3836,447,2024-07-28,06:06:00,19:49:00,41.0,0.0,0.0,False,morning,His which north difficult that few structure very personal could.
1251,487,2024-05-16,,17:27:00,58.0,9.07,0.0,False,morning,Find hope girl role everything hot chance foreign hear whole.
2764,110,2024-09-12,09:01:00,19:23:00,52.0,0.0,0.0,False,morning,Guess consumer moment range bar energy finally last design.
3650,275,2024-07-03,10:35:00,,,0.0,0.0,False,morning,Guess nearly year eat morning development during read.
1078,76,2024-03-20,,17:53:00,,10.57,0.0,False,day,The rock ask man.
1177,468,2024-09-02,07:19:00,19:59:00,57.0,0.0,2.27,False,morning,Available cost total require contain important town receive.
3192,310,2024-05-27,10:02:00,19:55:00,,0.0,0.0,False,day,Gun yard bank show as policy than listen collection.
2962,59,2024-04-29,10:17:00,,47.0,9.78,1.35,True,morning,Role serve truth charge right past.
1185,39,2024-09-24,07:44:00,14:37:00,,0.0,0.0,False,,Believe only learn agency interview pattern not near find like eat.
1179,95,2024-05-20,,15:41:00,36.0,0.0,1.53,True,,Talk reflect fight everything expect start.
3913,377,2024-08-15,06:10:00,,,0.0,3.12,True,morning,Audience in trip one reach data return month.
2721,25,2024-01-04,09:38:00,16:54:00,58.0,10.42,0.0,False,,Use paper three hear on send.
3459,18,2024-01-21,10:18:00,,,0.0,0.0,True,morning,Benefit perform few list organization begin audience Republican though relate.
3141,30,2024-02-17,09:53:00,,56.0,10.93,0.0,False,,Wait ahead baby test president commercial green three cup.
1160,342,2024-06-30,,,46.0,9.45,0.0,True,morning,Gas next two sure be much thousand cut develop reason.
2389,399,2024-05-03,08:53:00,19:39:00,53.0,0.0,2.85,True,morning,Fear sort want consumer region fish country.
2692,260,2024-04-15,08:16:00,,36.0,11.58,0.88,True,,Huge simple course partner top board property.
3762,83,2024-08-02,,,,9.75,2.12,False,morning,Public news represent summer write pressure.
1017,223,2024-01-21,10:59:00,22:03:00,35.0,0.0,0.0,True,,Put entire somebody security tax dream account surface past.
3543,265,2024-06-01,,,,8.0,3.33,False,,Bar cause spend indicate also option bar market too put appear.
2257,263,2024-09-11,09:17:00,17:51:00,51.0,11.33,0.0,True,,Nice capital because improve ten.
1773,495,2024-09-21,,22:18:00,43.0,0.0,0.33,False,,Type general type fall man morning do camera.
2157,303,2024-08-09,,,36.0,0.0,2.5,False,,Performance environmental decide be mouth.
3685,486,2024-05-23,08:27:00,,47.0,10.67,2.52,False,day,Perform author not yourself discover per food daughter.
2585,83,2024-10-16,,16:17:00,39.0,0.0,1.85,False,morning,Model summer environment east fall itself very reality happen staff.
1758,461,2024-10-28,09:09:00,16:37:00,46.0,0.0,0.0,True,morning,Protect fact write purpose agree.
2660,126,2024-09-24,,20:23:00,53.0,0.0,0.0,False,,To the specific Democrat write must.
2933,72,2024-11-01,,17:29:00,58.0,0.0,2.08,True,morning,Remember wall policy term husband.
1209,109,2024-02-21,07:27:00,,,0.0,0.0,True,,Choice manage do sister history move detail floor late base.
1567,223,2024-07-10,,,31.0,11.65,0.2,True,,Public cause everyone manager too exist later shake.
3296,454,2024-05-02,,,,0.0,0.0,True,day,Heart charge social stand avoid it with.
3390,36,2024-06-03,,18:57:00,,0.0,0.0,False,,Behavior bad ago difference sport.
2495,171,2024-07-29,,18:05:00,51.0,0.0,0.0,True,day,Someone social scientist hard continue all.
1078,168,2024-03-22,08:15:00,,33.0,0.0,3.18,False,morning,Expert threat institution spend since worry single sing.
1034,479,2024-09-23,,20:10:00,34.0,0.0,0.15,True,day,Identify a morning term which expert.
2777,158,2024-07-21,08:23:00,20:02:00,42.0,0.0,0.77,False,morning,Day someone put anything listen address father rule.
3167,232,2024-05-25,08:19:00,,,10.67,3.32,True,morning,Great no so toward expect author skill.
2066,181,2024-08-23,,18:41:00,,10.22,0.38,False,,Where garden particular TV service its weight student.
3365,223,2024-03-08,,19:49:00,,8.55,1.88,True,morning,Loss become letter sing new direction resource issue general.
3182,112,2024-04-05,,18:33:00,,8.78,0.0,False,,Form lose paper this hit best.
2059,415,2024-04-26,,18:03:00,57.0,9.0,0.28,True,morning,Seven student scientist former market.
2421,302,2024-10-14,07:39:00,19:15:00,,0.0,0.0,True,,Act finish between office something other decide.
1943,104,2024-01-27,,,43.0,0.0,0.0,True,morning,Police chair newspaper pressure themselves.
